"psraid","sample","month","lang","cregion","state","form","sex","q1","q3","eminuse","intfreq","bbhome3","device1a","smart1","cable1","web1a","q5","date3","date4","game1","game2a","game2b","game2c","game2d","game2e","game2f","game3a","game3b","game4","stud","smjob1","snsjob2a","snsjob2b","auto3","marital","hh1","par","educ2","disa","party","ideo","hisp","race","weight","age","empl"
"100419","1","June","English","4","35","1","Female","2","2","1","2","1","1","1","1","1","1","2","1","1","9","1","9","9","9","3","2","1","2","3","2","2","2","2","2","3","2","2","2","2","3","1","1",2,51,"Employed"
"100441","1","June","English","2","29","1","Male","2","2","1","2","1","1","1","1","1","2","2","1","1","1","3","3","1","3","2","2","2","1","3","2","2","2","2","6","1","2","2","2","1","1","2","1",1,34,"Employed"
"100443","1","June","English","4"," 6","1","Male","1","1","1","2","1","1","1","1","1","1","1","1","2","2","2","2","2","9","2","1","2","2","3","2","2","2","2","1","2","2","3","2","2","3","2","1",2,55,"Employed"
"100443","1","June","English","4"," 6","1","Male","1","1","1","2","1","1","1","1","1","1","1","1","2","2","2","2","2","9","2","1","2","2","3","2","2","2","2","1","2","2","3","2","2","3","2","1",2,55,"Employed"
"100444","1","June","English","4"," 6","2","Male","2","3","1","2","1","1","1","1","1","1","1","1","2","2","3","9","3","9","3","1","2","2","3","1","2","2","3","1","2","2","2","2","2","2","2","1",1.51612903225806,61,"Employed"
"100444","1","June","English","4"," 6","2","Male","2","3","1","2","1","1","1","1","1","1","1","1","2","2","3","9","3","9","3","1","2","2","3","1","2","2","3","1","2","2","2","2","2","2","2","1",1.51612903225806,61,"Employed"
"100463","1","June","English","4"," 6","2","Female","1","2","1","2","1","1","1","1","1","2","1","1","1","9","1","9","3","9","9","1","1","2","3","1","2","2","2","2","1","2","2","1","9","9","2","1",2.7741935483871,51,"Employed"
"100463","1","June","English","4"," 6","2","Female","1","2","1","2","1","1","1","1","1","2","1","1","1","9","1","9","3","9","9","1","1","2","3","1","2","2","2","2","1","2","2","1","9","9","2","1",2.7741935483871,51,"Employed"
"100463","1","June","English","4"," 6","2","Female","1","2","1","2","1","1","1","1","1","2","1","1","1","9","1","9","3","9","9","1","1","2","3","1","2","2","2","2","1","2","2","1","9","9","2","1",2.7741935483871,51,"Employed"
"100468","1","June","English","3","37","1","Male","1","2","1","3","2","1","1","1","1","1","1","2","2","2","1","9","9","9","2","1","2","2","3","2","2","2","2","2","2","2","2","1","2","2","2","1",1.12903225806452,67,"Employed"
"100472","1","June","English","3","51","1","Female","1","1","1","2","2","1","2","2","1","2","1","1","1","2","1","1","2","9","2","1","2","2","3","2","2","2","2","1","2","1","2","2","1","3","2","1",4.87096774193548,36,"Employed"
"100472","1","June","English","3","51","1","Female","1","1","1","2","2","1","2","2","1","2","1","1","1","2","1","1","2","9","2","1","2","2","3","2","2","2","2","1","2","1","2","2","1","3","2","1",4.87096774193548,36,"Employed"
"100472","1","June","English","3","51","1","Female","1","1","1","2","2","1","2","2","1","2","1","1","1","2","1","1","2","9","2","1","2","2","3","2","2","2","2","1","2","1","2","2","1","3","2","1",4.87096774193548,36,"Employed"
"100472","1","June","English","3","51","1","Female","1","1","1","2","2","1","2","2","1","2","1","1","1","2","1","1","2","9","2","1","2","2","3","2","2","2","2","1","2","1","2","2","1","3","2","1",4.87096774193548,36,"Employed"
"100472","1","June","English","3","51","1","Female","1","1","1","2","2","1","2","2","1","2","1","1","1","2","1","1","2","9","2","1","2","2","3","2","2","2","2","1","2","1","2","2","1","3","2","1",4.87096774193548,36,"Employed"
"100490","1","June","English","1","23","1","Female","2","4","1","5","1","1","2","2","2","2","2","2","2","2","2","9","2","9","2","2","1","2","3","2","2","2","2","1","2","2","2","2","9","1","2","1",2.83870967741936,60,"Employed"
"100490","1","June","English","1","23","1","Female","2","4","1","5","1","1","2","2","2","2","2","2","2","2","2","9","2","9","2","2","1","2","3","2","2","2","2","1","2","2","2","2","9","1","2","1",2.83870967741936,60,"Employed"
"100490","1","June","English","1","23","1","Female","2","4","1","5","1","1","2","2","2","2","2","2","2","2","2","9","2","9","2","2","1","2","3","2","2","2","2","1","2","2","2","2","9","1","2","1",2.83870967741936,60,"Employed"
"100520","1","June","English","2","17","2","Male","2","2","1","1","1","1","1","1","2","1","2","9","2","9","9","9","9","9","9","9","2","2","3","2","2","2","2","1","2","2","3","2","2","2","2","1",1.64516129032258,56,"Employed"
"100520","1","June","English","2","17","2","Male","2","2","1","1","1","1","1","1","2","1","2","9","2","9","9","9","9","9","9","9","2","2","3","2","2","2","2","1","2","2","3","2","2","2","2","1",1.64516129032258,56,"Employed"
"100530","1","June","English","3","51","1","Male","1","2","2","6","1","1","2","1","2","2","2","2","2","9","9","9","9","1","9","9","9","2","3","2","2","2","1","2","1","2","1","2","1","2","2","1",1.45161290322581,73,"Employed"
"100533","1","June","English","1","36","2","Female","1","2","1","3","2","1","1","1","1","2","9","9","2","2","2","2","2","2","2","1","1","2","3","2","2","2","3","1","2","1","3","2","1","2","2","9",3.45161290322581,44,"Employed"
"100533","1","June","English","1","36","2","Female","1","2","1","3","2","1","1","1","1","2","9","9","2","2","2","2","2","2","2","1","1","2","3","2","2","2","3","1","2","1","3","2","1","2","2","9",3.45161290322581,44,"Employed"
"100533","1","June","English","1","36","2","Female","1","2","1","3","2","1","1","1","1","2","9","9","2","2","2","2","2","2","2","1","1","2","3","2","2","2","3","1","2","1","3","2","1","2","2","9",3.45161290322581,44,"Employed"
"100535","1","June","English","3","51","2","Male","2","2","1","2","1","1","1","1","1","1","1","1","1","2","2","1","1","3","3","1","1","2","3","1","2","2","1","1","2","2","3","1","2","3","2","1",1.48387096774194,62,"Employed"
"100537","1","June","English","2","17","1","Male","2","2","1","1","1","1","1","1","1","1","1","1","1","2","1","2","3","9","3","1","9","2","3","1","1","2","3","1","2","2","2","2","1","1","2","1",1,59,"Employed"
"100545","1","June","English","2","39","1","Female","1","2","1","2","1","1","1","1","1","1","1","9","2","9","1","9","9","9","9","9","1","2","3","2","2","2","4","2","1","2","3","2","9","1","2","1",1,72,"Employed"
"100551","1","June","English","2","39","1","Female","2","2","1","2","1","1","1","2","1","1","2","1","2","2","2","9","3","9","9","1","1","2","3","2","2","2","3","1","2","2","3","2","9","2","1","1",1.09677419354839,46,"Employed"
"100576","1","June","English","2","39","2","Female","2","2","2","6","2","1","2","1","2","2","2","1","1","1","3","3","2","2","2","2","2","2","3","2","2","2","2","2","1","2","1","2","9","1","2","1",4.35483870967742,72,"Unemployed"
"100576","1","June","English","2","39","2","Female","2","2","2","6","2","1","2","1","2","2","2","1","1","1","3","3","2","2","2","2","2","2","3","2","2","2","2","2","1","2","1","2","9","1","2","1",4.35483870967742,72,"Unemployed"
"100576","1","June","English","2","39","2","Female","2","2","2","6","2","1","2","1","2","2","2","1","1","1","3","3","2","2","2","2","2","2","3","2","2","2","2","2","1","2","1","2","9","1","2","1",4.35483870967742,72,"Unemployed"
"100576","1","June","English","2","39","2","Female","2","2","2","6","2","1","2","1","2","2","2","1","1","1","3","3","2","2","2","2","2","2","3","2","2","2","2","2","1","2","1","2","9","1","2","1",4.35483870967742,72,"Unemployed"
"100578","1","June","English","1","42","2","Male","1","2","1","5","1","1","1","1","1","1","2","1","2","2","1","3","3","3","3","2","2","2","3","2","2","2","2","6","3","2","1","2","1","2","2","1",3.29032258064516,18,"Employed"
"100578","1","June","English","1","42","2","Male","1","2","1","5","1","1","1","1","1","1","2","1","2","2","1","3","3","3","3","2","2","2","3","2","2","2","2","6","3","2","1","2","1","2","2","1",3.29032258064516,18,"Employed"
"100578","1","June","English","1","42","2","Male","1","2","1","5","1","1","1","1","1","1","2","1","2","2","1","3","3","3","3","2","2","2","3","2","2","2","2","6","3","2","1","2","1","2","2","1",3.29032258064516,18,"Employed"
"100579","1","June","English","3","21","1","Male","2","2","1","1","1","1","2","1","1","1","1","1","1","2","3","2","3","3","1","2","2","1","3","2","2","2","3","6","3","2","3","2","1","1","2","1",1.80645161290323,33,"Employed"
"100579","1","June","English","3","21","1","Male","2","2","1","1","1","1","2","1","1","1","1","1","1","2","3","2","3","3","1","2","2","1","3","2","2","2","3","6","3","2","3","2","1","1","2","1",1.80645161290323,33,"Employed"
"100581","1","July","English","3"," 5","1","Male","1","3","2","6","1","1","2","1","2","2","2","9","2","9","9","9","9","9","9","2","2","2","3","2","2","2","2","1","2","2","1","1","9","1","2","1",2.03225806451613,66,"Unemployed"
"100581","1","July","English","3"," 5","1","Male","1","3","2","6","1","1","2","1","2","2","2","9","2","9","9","9","9","9","9","2","2","2","3","2","2","2","2","1","2","2","1","1","9","1","2","1",2.03225806451613,66,"Unemployed"
"100583","1","June","English","3","48","2","Female","1","3","1","4","1","1","2","1","1","2","2","1","2","2","1","2","9","9","9","1","2","2","3","2","2","2","2","2","2","2","1","1","1","2","2","1",2.67741935483871,56,"Unemployed"
"100583","1","June","English","3","48","2","Female","1","3","1","4","1","1","2","1","1","2","2","1","2","2","1","2","9","9","9","1","2","2","3","2","2","2","2","2","2","2","1","1","1","2","2","1",2.67741935483871,56,"Unemployed"
"100583","1","June","English","3","48","2","Female","1","3","1","4","1","1","2","1","1","2","2","1","2","2","1","2","9","9","9","1","2","2","3","2","2","2","2","2","2","2","1","1","1","2","2","1",2.67741935483871,56,"Unemployed"
"100597","1","June","Spanish","3","48","2","Female","1","3","1","4","1","1","2","2","2","2","2","2","2","1","1","1","2","2","3","1","1","2","3","2","2","2","2","2","1","2","1","2","2","1","1","1",4.12903225806452,83,"Unemployed"
"100597","1","June","Spanish","3","48","2","Female","1","3","1","4","1","1","2","2","2","2","2","2","2","1","1","1","2","2","3","1","1","2","3","2","2","2","2","2","1","2","1","2","2","1","1","1",4.12903225806452,83,"Unemployed"
"100597","1","June","Spanish","3","48","2","Female","1","3","1","4","1","1","2","2","2","2","2","2","2","1","1","1","2","2","3","1","1","2","3","2","2","2","2","2","1","2","1","2","2","1","1","1",4.12903225806452,83,"Unemployed"
"100597","1","June","Spanish","3","48","2","Female","1","3","1","4","1","1","2","2","2","2","2","2","2","1","1","1","2","2","3","1","1","2","3","2","2","2","2","2","1","2","1","2","2","1","1","1",4.12903225806452,83,"Unemployed"
"100607","1","June","English","2","29","1","Female","3","4","1","5","2","1","1","1","2","2","2","2","2","9","1","9","9","9","9","1","1","2","3","2","2","2","2","1","2","2","2","1","1","1","2","1",2.12903225806452,51,"Unemployed"
"100607","1","June","English","2","29","1","Female","3","4","1","5","2","1","1","1","2","2","2","2","2","9","1","9","9","9","9","1","1","2","3","2","2","2","2","1","2","2","2","1","1","1","2","1",2.12903225806452,51,"Unemployed"
"100625","1","June","English","1","36","2","Female","4","4","1","2","1","1","1","1","1","1","2","9","1","2","9","1","2","1","1","1","2","2","1","2","2","2","1","6","5","2","2","2","2","3","1","2",7.16129032258065,22,"Employed"
"100625","1","June","English","1","36","2","Female","4","4","1","2","1","1","1","1","1","1","2","9","1","2","9","1","2","1","1","1","2","2","1","2","2","2","1","6","5","2","2","2","2","3","1","2",7.16129032258065,22,"Employed"
"100625","1","June","English","1","36","2","Female","4","4","1","2","1","1","1","1","1","1","2","9","1","2","9","1","2","1","1","1","2","2","1","2","2","2","1","6","5","2","2","2","2","3","1","2",7.16129032258065,22,"Employed"
"100625","1","June","English","1","36","2","Female","4","4","1","2","1","1","1","1","1","1","2","9","1","2","9","1","2","1","1","1","2","2","1","2","2","2","1","6","5","2","2","2","2","3","1","2",7.16129032258065,22,"Employed"
"100625","1","June","English","1","36","2","Female","4","4","1","2","1","1","1","1","1","1","2","9","1","2","9","1","2","1","1","1","2","2","1","2","2","2","1","6","5","2","2","2","2","3","1","2",7.16129032258065,22,"Employed"
"100625","1","June","English","1","36","2","Female","4","4","1","2","1","1","1","1","1","1","2","9","1","2","9","1","2","1","1","1","2","2","1","2","2","2","1","6","5","2","2","2","2","3","1","2",7.16129032258065,22,"Employed"
"100625","1","June","English","1","36","2","Female","4","4","1","2","1","1","1","1","1","1","2","9","1","2","9","1","2","1","1","1","2","2","1","2","2","2","1","6","5","2","2","2","2","3","1","2",7.16129032258065,22,"Employed"
"100629","1","June","English","3"," 1","2","Male","1","2","1","1","1","1","1","1","1","1","1","1","2","3","1","1","3","9","1","1","2","2","3","2","2","2","3","1","2","2","3","2","2","3","2","2",1.16129032258065,53,"Employed"
"100630","1","June","English","2","18","2","Female","1","1","1","1","1","1","1","1","1","1","2","1","1","3","2","2","2","2","2","1","1","2","2","1","2","2","2","6","4","2","1","2","2","3","2","1",3.93548387096774,18,"Unemployed"
"100630","1","June","English","2","18","2","Female","1","1","1","1","1","1","1","1","1","1","2","1","1","3","2","2","2","2","2","1","1","2","2","1","2","2","2","6","4","2","1","2","2","3","2","1",3.93548387096774,18,"Unemployed"
"100630","1","June","English","2","18","2","Female","1","1","1","1","1","1","1","1","1","1","2","1","1","3","2","2","2","2","2","1","1","2","2","1","2","2","2","6","4","2","1","2","2","3","2","1",3.93548387096774,18,"Unemployed"
"100630","1","June","English","2","18","2","Female","1","1","1","1","1","1","1","1","1","1","2","1","1","3","2","2","2","2","2","1","1","2","2","1","2","2","2","6","4","2","1","2","2","3","2","1",3.93548387096774,18,"Unemployed"
"100633","1","June","English","4"," 6","1","Male","1","2","1","5","1","1","1","1","1","1","1","1","1","1","2","2","2","9","1","2","2","1","1","1","1","2","3","6","2","2","1","2","2","1","1","4",4.58064516129032,25,"Employed"
"100633","1","June","English","4"," 6","1","Male","1","2","1","5","1","1","1","1","1","1","1","1","1","1","2","2","2","9","1","2","2","1","1","1","1","2","3","6","2","2","1","2","2","1","1","4",4.58064516129032,25,"Employed"
"100633","1","June","English","4"," 6","1","Male","1","2","1","5","1","1","1","1","1","1","1","1","1","1","2","2","2","9","1","2","2","1","1","1","1","2","3","6","2","2","1","2","2","1","1","4",4.58064516129032,25,"Employed"
"100633","1","June","English","4"," 6","1","Male","1","2","1","5","1","1","1","1","1","1","1","1","1","1","2","2","2","9","1","2","2","1","1","1","1","2","3","6","2","2","1","2","2","1","1","4",4.58064516129032,25,"Employed"
"100633","1","June","English","4"," 6","1","Male","1","2","1","5","1","1","1","1","1","1","1","1","1","1","2","2","2","9","1","2","2","1","1","1","1","2","3","6","2","2","1","2","2","1","1","4",4.58064516129032,25,"Employed"
"100654","1","June","English","4","53","1","Female","1","2","1","1","1","1","1","1","1","1","2","9","2","3","2","9","3","9","9","9","1","2","3","2","2","2","4","1","2","2","3","2","9","9","2","1",1.67741935483871,57,"Employed"
"100654","1","June","English","4","53","1","Female","1","2","1","1","1","1","1","1","1","1","2","9","2","3","2","9","3","9","9","9","1","2","3","2","2","2","4","1","2","2","3","2","9","9","2","1",1.67741935483871,57,"Employed"
"100671","1","June","English","1","25","2","Female","2","2","1","1","2","1","1","2","1","2","1","2","1","1","3","9","2","9","2","9","9","1","2","2","2","2","3","2","1","2","3","1","2","3","2","1",1.41935483870968,61,"Employed"
"100674","1","June","English","1","33","2","Male","2","3","1","3","1","1","1","1","2","2","2","1","2","9","9","9","9","9","9","9","2","2","3","2","2","2","3","1","2","2","1","2","1","2","2","1",2.51612903225806,64,"Employed"
"100674","1","June","English","1","33","2","Male","2","3","1","3","1","1","1","1","2","2","2","1","2","9","9","9","9","9","9","9","2","2","3","2","2","2","3","1","2","2","1","2","1","2","2","1",2.51612903225806,64,"Employed"
