"psraid","sample","month","lang","cregion","state","form","sex","q1","q3","eminuse","intfreq","bbhome3","device1a","smart1","cable1","web1a","q5","date3","date4","game1","game2a","game2b","game2c","game2d","game2e","game2f","game3a","game3b","game4","stud","smjob1","snsjob2a","snsjob2b","auto3","marital","hh1","par","educ2","disa","party","ideo","hisp","race","age","empl","salary"
"202793","2","June","English","3","12","1","Male","2","3","1","2","1","1","1","1","1","1","2","1","2","9","2","9","9","1","3","1","1","2","3","2","2","2","2","1","2","1","2","2","2","3","2","1",37,"Employed",4
"202799","2","June","English","1","36","1","Female","4","4","1","1","1","1","1","1","1","1","1","1","1","3","1","3","1","2","3","2","2","2","3","1","2","2","3","6","1","1","2","2","1","1","2","4",30,"Employed",4
"202799","2","June","English","1","36","1","Female","4","4","1","1","1","1","1","1","1","1","1","1","1","3","1","3","1","2","3","2","2","2","3","1","2","2","3","6","1","1","2","2","1","1","2","4",30,"Employed",4
"202799","2","June","English","1","36","1","Female","4","4","1","1","1","1","1","1","1","1","1","1","1","3","1","3","1","2","3","2","2","2","3","1","2","2","3","6","1","1","2","2","1","1","2","4",30,"Employed",4
"202799","2","June","English","1","36","1","Female","4","4","1","1","1","1","1","1","1","1","1","1","1","3","1","3","1","2","3","2","2","2","3","1","2","2","3","6","1","1","2","2","1","1","2","4",30,"Employed",4
"202799","2","June","English","1","36","1","Female","4","4","1","1","1","1","1","1","1","1","1","1","1","3","1","3","1","2","3","2","2","2","3","1","2","2","3","6","1","1","2","2","1","1","2","4",30,"Employed",4
"202799","2","June","English","1","36","1","Female","4","4","1","1","1","1","1","1","1","1","1","1","1","3","1","3","1","2","3","2","2","2","3","1","2","2","3","6","1","1","2","2","1","1","2","4",30,"Employed",4
"202799","2","June","English","1","36","1","Female","4","4","1","1","1","1","1","1","1","1","1","1","1","3","1","3","1","2","3","2","2","2","3","1","2","2","3","6","1","1","2","2","1","1","2","4",30,"Employed",4
"202801","2","June","English","3","13","1","Male","2","3","2","6","1","1","2","1","2","2","2","1","2","9","9","3","2","9","2","2","1","2","3","2","2","2","2","2","1","2","1","1","2","2","2","2",64,"Unemployed",2
"202820","2","June","English","3","13","2","Male","2","2","1","4","1","1","1","2","1","1","2","1","1","1","2","1","2","3","2","1","2","2","2","1","2","2","1","6","2","2","1","2","1","1","2","2",22,"Unemployed",1
"202820","2","June","English","3","13","2","Male","2","2","1","4","1","1","1","2","1","1","2","1","1","1","2","1","2","3","2","1","2","2","2","1","2","2","1","6","2","2","1","2","1","1","2","2",22,"Unemployed",1
"202820","2","June","English","3","13","2","Male","2","2","1","4","1","1","1","2","1","1","2","1","1","1","2","1","2","3","2","1","2","2","2","1","2","2","1","6","2","2","1","2","1","1","2","2",22,"Unemployed",1
"202824","2","June","English","1","42","2","Male","2","3","1","3","1","1","1","1","1","1","1","1","1","2","1","2","2","2","2","1","2","2","3","2","2","2","2","1","6","2","1","2","2","2","2","1",52,"Employed",4
"202824","2","June","English","1","42","2","Male","2","3","1","3","1","1","1","1","1","1","1","1","1","2","1","2","2","2","2","1","2","2","3","2","2","2","2","1","6","2","1","2","2","2","2","1",52,"Employed",4
"202824","2","June","English","1","42","2","Male","2","3","1","3","1","1","1","1","1","1","1","1","1","2","1","2","2","2","2","1","2","2","3","2","2","2","2","1","6","2","1","2","2","2","2","1",52,"Employed",4
"202824","2","June","English","1","42","2","Male","2","3","1","3","1","1","1","1","1","1","1","1","1","2","1","2","2","2","2","1","2","2","3","2","2","2","2","1","6","2","1","2","2","2","2","1",52,"Employed",4
"202824","2","June","English","1","42","2","Male","2","3","1","3","1","1","1","1","1","1","1","1","1","2","1","2","2","2","2","1","2","2","3","2","2","2","2","1","6","2","1","2","2","2","2","1",52,"Employed",4
"202824","2","June","English","1","42","2","Male","2","3","1","3","1","1","1","1","1","1","1","1","1","2","1","2","2","2","2","1","2","2","3","2","2","2","2","1","6","2","1","2","2","2","2","1",52,"Employed",4
"202824","2","June","English","1","42","2","Male","2","3","1","3","1","1","1","1","1","1","1","1","1","2","1","2","2","2","2","1","2","2","3","2","2","2","2","1","6","2","1","2","2","2","2","1",52,"Employed",4
"202828","2","June","English","2","18","2","Male","1","2","1","2","1","1","2","1","1","2","2","1","2","3","1","9","3","9","9","1","2","2","3","2","2","2","3","1","3","2","1","2","1","1","2","1",59,"Employed",8
"202828","2","June","English","2","18","2","Male","1","2","1","2","1","1","2","1","1","2","2","1","2","3","1","9","3","9","9","1","2","2","3","2","2","2","3","1","3","2","1","2","1","1","2","1",59,"Employed",8
"202828","2","June","English","2","18","2","Male","1","2","1","2","1","1","2","1","1","2","2","1","2","3","1","9","3","9","9","1","2","2","3","2","2","2","3","1","3","2","1","2","1","1","2","1",59,"Employed",8
"202828","2","June","English","2","18","2","Male","1","2","1","2","1","1","2","1","1","2","2","1","2","3","1","9","3","9","9","1","2","2","3","2","2","2","3","1","3","2","1","2","1","1","2","1",59,"Employed",8
"202835","2","June","English","3","12","1","Female","1","2","1","2","1","1","1","1","1","1","1","1","2","9","9","9","9","9","9","9","9","2","3","2","2","2","3","1","2","2","3","2","2","2","2","1",30,"Employed",8
"202835","2","June","English","3","12","1","Female","1","2","1","2","1","1","1","1","1","1","1","1","2","9","9","9","9","9","9","9","9","2","3","2","2","2","3","1","2","2","3","2","2","2","2","1",30,"Employed",8
"202835","2","June","English","3","12","1","Female","1","2","1","2","1","1","1","1","1","1","1","1","2","9","9","9","9","9","9","9","9","2","3","2","2","2","3","1","2","2","3","2","2","2","2","1",30,"Employed",8
"202840","2","June","English","2","18","2","Male","2","3","1","1","1","1","1","2","1","1","2","2","1","1","1","2","3","3","1","1","2","2","1","2","2","2","3","1","2","1","3","2","9","9","2","1",41,"Unemployed",5
"202840","2","June","English","2","18","2","Male","2","3","1","1","1","1","1","2","1","1","2","2","1","1","1","2","3","3","1","1","2","2","1","2","2","2","3","1","2","1","3","2","9","9","2","1",41,"Unemployed",5
"202846","2","June","English","1","42","1","Male","2","2","1","1","1","1","2","2","1","2","1","1","2","2","2","2","2","2","9","2","2","2","3","2","2","2","2","1","2","2","2","2","2","3","2","1",25,"Employed",4
"202846","2","June","English","1","42","1","Male","2","2","1","1","1","1","2","2","1","2","1","1","2","2","2","2","2","2","9","2","2","2","3","2","2","2","2","1","2","2","2","2","2","3","2","1",25,"Employed",4
"202846","2","June","English","1","42","1","Male","2","2","1","1","1","1","2","2","1","2","1","1","2","2","2","2","2","2","9","2","2","2","3","2","2","2","2","1","2","2","2","2","2","3","2","1",25,"Employed",4
"202856","2","June","English","3","48","1","Male","1","1","1","2","1","1","1","1","1","1","1","1","1","3","2","2","3","2","3","1","2","2","1","1","2","2","1","6","1","2","2","2","9","9","2","2",25,"Employed",7
"202857","2","June","English","2","19","1","Male","2","3","1","2","1","1","1","1","2","1","1","2","2","3","1","9","9","9","3","2","2","2","3","2","2","2","3","1","3","2","3","2","1","2","2","1",60,"Employed",9
"202861","2","June","English","2","55","1","Female","1","2","1","2","1","1","1","1","1","1","1","1","1","3","3","9","1","9","1","1","2","2","3","1","2","2","2","1","2","2","2","2","1","1","2","1",26,"Unemployed",7
"202861","2","June","English","2","55","1","Female","1","2","1","2","1","1","1","1","1","1","1","1","1","3","3","9","1","9","1","1","2","2","3","1","2","2","2","1","2","2","2","2","1","1","2","1",26,"Unemployed",7
"202861","2","June","English","2","55","1","Female","1","2","1","2","1","1","1","1","1","1","1","1","1","3","3","9","1","9","1","1","2","2","3","1","2","2","2","1","2","2","2","2","1","1","2","1",26,"Unemployed",7
"202861","2","June","English","2","55","1","Female","1","2","1","2","1","1","1","1","1","1","1","1","1","3","3","9","1","9","1","1","2","2","3","1","2","2","2","1","2","2","2","2","1","1","2","1",26,"Unemployed",7
"202861","2","June","English","2","55","1","Female","1","2","1","2","1","1","1","1","1","1","1","1","1","3","3","9","1","9","1","1","2","2","3","1","2","2","2","1","2","2","2","2","1","1","2","1",26,"Unemployed",7
"202863","2","July","English","3","47","2","Male","2","2","1","1","1","1","1","2","1","1","1","1","2","9","9","9","9","9","9","1","9","2","3","2","2","2","3","6","1","2","3","2","9","9","2","1",28,"Employed",5
"202863","2","July","English","3","47","2","Male","2","2","1","1","1","1","1","2","1","1","1","1","2","9","9","9","9","9","9","1","9","2","3","2","2","2","3","6","1","2","3","2","9","9","2","1",28,"Employed",5
"202869","2","June","English","2","26","1","Male","4","2","1","2","1","1","1","2","1","1","9","2","1","9","1","1","3","1","1","1","1","2","1","1","2","2","2","6","2","2","2","1","2","1","2","3",32,"Employed",6
"202869","2","June","English","2","26","1","Male","4","2","1","2","1","1","1","2","1","1","9","2","1","9","1","1","3","1","1","1","1","2","1","1","2","2","2","6","2","2","2","1","2","1","2","3",32,"Employed",6
"202869","2","June","English","2","26","1","Male","4","2","1","2","1","1","1","2","1","1","9","2","1","9","1","1","3","1","1","1","1","2","1","1","2","2","2","6","2","2","2","1","2","1","2","3",32,"Employed",6
"202878","2","June","English","3","22","1","Female","3","3","1","2","1","1","1","1","1","1","2","1","2","2","1","9","2","9","2","1","1","2","3","2","2","2","3","1","2","2","2","2","9","1","2","1",66,"Employed",9
"202878","2","June","English","3","22","1","Female","3","3","1","2","1","1","1","1","1","1","2","1","2","2","1","9","2","9","2","1","1","2","3","2","2","2","3","1","2","2","2","2","9","1","2","1",66,"Employed",9
"202881","2","June","English","2","20","2","Male","1","2","1","1","1","1","1","1","1","2","2","2","1","3","3","9","9","9","9","2","2","2","3","2","2","2","2","1","2","1","1","2","9","9","2","1",31,"Employed",4
"202881","2","June","English","2","20","2","Male","1","2","1","1","1","1","1","1","1","2","2","2","1","3","3","9","9","9","9","2","2","2","3","2","2","2","2","1","2","1","1","2","9","9","2","1",31,"Employed",4
"202881","2","June","English","2","20","2","Male","1","2","1","1","1","1","1","1","1","2","2","2","1","3","3","9","9","9","9","2","2","2","3","2","2","2","2","1","2","1","1","2","9","9","2","1",31,"Employed",4
"202882","2","June","English","2","55","2","Male","2","4","1","3","1","1","2","2","1","1","2","1","1","2","3","3","1","3","2","2","2","2","3","2","2","2","1","1","2","2","1","2","9","1","2","1",57,"Employed",7
"202882","2","June","English","2","55","2","Male","2","4","1","3","1","1","2","2","1","1","2","1","1","2","3","3","1","3","2","2","2","2","3","2","2","2","1","1","2","2","1","2","9","1","2","1",57,"Employed",7
"202882","2","June","English","2","55","2","Male","2","4","1","3","1","1","2","2","1","1","2","1","1","2","3","3","1","3","2","2","2","2","3","2","2","2","1","1","2","2","1","2","9","1","2","1",57,"Employed",7
"202891","2","June","English","3","37","1","Male","3","3","2","6","1","1","2","1","2","2","2","1","2","9","9","9","9","9","3","1","1","2","3","2","2","2","1","6","2","2","1","1","2","9","2","1",52,"Unemployed",10
"202891","2","June","English","3","37","1","Male","3","3","2","6","1","1","2","1","2","2","2","1","2","9","9","9","9","9","3","1","1","2","3","2","2","2","1","6","2","2","1","1","2","9","2","1",52,"Unemployed",10
"202891","2","June","English","3","37","1","Male","3","3","2","6","1","1","2","1","2","2","2","1","2","9","9","9","9","9","3","1","1","2","3","2","2","2","1","6","2","2","1","1","2","9","2","1",52,"Unemployed",10
"202891","2","June","English","3","37","1","Male","3","3","2","6","1","1","2","1","2","2","2","1","2","9","9","9","9","9","3","1","1","2","3","2","2","2","1","6","2","2","1","1","2","9","2","1",52,"Unemployed",10
"202891","2","June","English","3","37","1","Male","3","3","2","6","1","1","2","1","2","2","2","1","2","9","9","9","9","9","3","1","1","2","3","2","2","2","1","6","2","2","1","1","2","9","2","1",52,"Unemployed",10
"202891","2","June","English","3","37","1","Male","3","3","2","6","1","1","2","1","2","2","2","1","2","9","9","9","9","9","3","1","1","2","3","2","2","2","1","6","2","2","1","1","2","9","2","1",52,"Unemployed",10
"202891","2","June","English","3","37","1","Male","3","3","2","6","1","1","2","1","2","2","2","1","2","9","9","9","9","9","3","1","1","2","3","2","2","2","1","6","2","2","1","1","2","9","2","1",52,"Unemployed",10
"202894","2","June","English","2","26","1","Female","3","2","1","2","1","1","1","1","1","1","1","1","1","2","2","2","3","2","2","1","1","2","3","2","2","2","4","1","2","2","2","2","2","2","2","1",24,"Employed",2
"202894","2","June","English","2","26","1","Female","3","2","1","2","1","1","1","1","1","1","1","1","1","2","2","2","3","2","2","1","1","2","3","2","2","2","4","1","2","2","2","2","2","2","2","1",24,"Employed",2
"202894","2","June","English","2","26","1","Female","3","2","1","2","1","1","1","1","1","1","1","1","1","2","2","2","3","2","2","1","1","2","3","2","2","2","4","1","2","2","2","2","2","2","2","1",24,"Employed",2
"202895","2","June","English","1","36","1","Female","3","2","1","2","1","1","1","1","1","1","1","1","2","2","2","2","2","9","9","1","2","2","3","1","1","2","4","6","2","2","1","2","9","2","2","1",23,"Employed",8
"202895","2","June","English","1","36","1","Female","3","2","1","2","1","1","1","1","1","1","1","1","2","2","2","2","2","9","9","1","2","2","3","1","1","2","4","6","2","2","1","2","9","2","2","1",23,"Employed",8
"202895","2","June","English","1","36","1","Female","3","2","1","2","1","1","1","1","1","1","1","1","2","2","2","2","2","9","9","1","2","2","3","1","1","2","4","6","2","2","1","2","9","2","2","1",23,"Employed",8
"202895","2","June","English","1","36","1","Female","3","2","1","2","1","1","1","1","1","1","1","1","2","2","2","2","2","9","9","1","2","2","3","1","1","2","4","6","2","2","1","2","9","2","2","1",23,"Employed",8
"202895","2","June","English","1","36","1","Female","3","2","1","2","1","1","1","1","1","1","1","1","2","2","2","2","2","9","9","1","2","2","3","1","1","2","4","6","2","2","1","2","9","2","2","1",23,"Employed",8
"202895","2","June","English","1","36","1","Female","3","2","1","2","1","1","1","1","1","1","1","1","2","2","2","2","2","9","9","1","2","2","3","1","1","2","4","6","2","2","1","2","9","2","2","1",23,"Employed",8
"202895","2","June","English","1","36","1","Female","3","2","1","2","1","1","1","1","1","1","1","1","2","2","2","2","2","9","9","1","2","2","3","1","1","2","4","6","2","2","1","2","9","2","2","1",23,"Employed",8
"202901","2","June","English","2","29","2","Male","2","2","1","2","1","1","1","1","1","1","1","1","1","2","2","3","2","3","3","1","2","2","3","2","2","2","2","1","2","2","3","2","1","1","2","1",51,"Employed",10
"202901","2","June","English","2","29","2","Male","2","2","1","2","1","1","1","1","1","1","1","1","1","2","2","3","2","3","3","1","2","2","3","2","2","2","2","1","2","2","3","2","1","1","2","1",51,"Employed",10
"202907","2","June","English","3","48","2","Female","1","2","1","5","2","1","2","1","1","2","2","2","2","3","1","3","3","3","3","1","1","2","3","2","2","2","3","1","3","2","3","2","1","1","2","1",53,"Employed",3
"202907","2","June","English","3","48","2","Female","1","2","1","5","2","1","2","1","1","2","2","2","2","3","1","3","3","3","3","1","1","2","3","2","2","2","3","1","3","2","3","2","1","1","2","1",53,"Employed",3
"202914","2","June","English","4"," 6","2","Male","1","1","1","2","1","1","1","1","1","2","1","1","2","2","3","9","9","9","2","1","1","2","3","2","2","2","2","2","4","2","3","2","2","3","2","1",64,"Employed",3
"202914","2","June","English","4"," 6","2","Male","1","1","1","2","1","1","1","1","1","2","1","1","2","2","3","9","9","9","2","1","1","2","3","2","2","2","2","2","4","2","3","2","2","3","2","1",64,"Employed",3
"202919","2","June","English","2","17","2","Female","2","4","1","2","2","1","1","1","1","2","1","1","2","2","1","9","2","9","9","2","2","2","3","2","2","2","3","1","2","2","2","2","1","1","2","1",32,"Unemployed",5
"202919","2","June","English","2","17","2","Female","2","4","1","2","2","1","1","1","1","2","1","1","2","2","1","9","2","9","9","2","2","2","3","2","2","2","3","1","2","2","2","2","1","1","2","1",32,"Unemployed",5
"202927","2","June","English","3","12","2","Female","2","3","1","2","1","1","1","2","1","2","2","1","2","1","2","2","3","3","3","2","1","2","3","2","2","2","2","1","3","1","2","2","1","1","2","1",40,"Employed",6
