"psraid","sample","int_date","lang","usr","cregion","state","form","sex","q1","q3","eminuse","intmob","intfreq","home4nw","bbhome1","bbhome2","bbhome3a","bbhome3b","bbhome3c","bbhome3d","bbhome3e","device1a","smart1","q4","bbsmart1","bbsmart2","bbsmart3a","bbsmart3b","bbsmart3c","bbsmart3d","bbsmart3e","bbsmart3f","bbsmart4","cable1","cable2","cable3a","cable3b","cable3c","act19","act87a","act87b","act137","q5a","q5b","q5c","q5d","q5e","q5f","date1a","date2a","date3a","date3b","date4a","date4b","date4c","date4d","date4e","date4f","game1","game2a","game2b","game2c","game2d","game2e","game2f","game3a","game3b","game4","emplnw","emptype1","emptype2","emptype3","stud","job1a","job1b","job1c","job1d","job1e","job1f","job2","job3a","job3b","job3c","job3d","job3e","job3f","job3g","job3h","job4","smjob1","smjob2a","smjob2b","smjob2c","smjob2d","smjob2e","smjob3","smjob4a","smjob4b","smjob4c","smjob4d","smjob4e","snsjob1a","snsjob1b","snsjob1c","snsjob2a","snsjob2b","job5a","job5b","job5c","job5d","auto1a","auto1b","auto1c","auto1d","auto1e","auto2","auto3","age","marital","hh1","par","kidage1","kidage2","kidage3","educ2","edinst","disa","party","partyln","ideo","hisp","birth_hisp","race","inc","ql1a","qc1","zipcode","weight","standwt"
100408,1,61115,1,"R",4,15,1,2,1,2,1,1,2,1,2,NA,2,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,2,1,2,1,NA,NA,NA,2,2,2,2,8,1,2,2,1,8,2,8,1,8,3,8,3,1,1,NA,1,3,1,NA,3,1,2,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,1,1,1,3,4,4,3,4,2,2,54,1,3,2,NA,NA,NA,5,NA,2,1,NA,2,2,NA,1,9,NA,NA,96743,3.7741935483871,1.20500072444057
100419,1,61115,1,"S",4,35,1,2,2,2,1,1,2,1,2,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,1,1,NA,NA,NA,2,2,2,2,1,2,2,1,1,2,1,8,1,8,8,8,3,2,1,2,1,1,2,1,3,1,1,1,1,3,1,1,1,1,1,1,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,1,2,2,4,4,4,2,4,1,2,51,3,3,2,NA,NA,NA,6,NA,2,2,NA,4,1,1,1,6,NA,NA,87059,2,0.63854739243859
100441,1,61115,1,"S",2,29,1,1,2,2,1,1,2,1,2,NA,3,2,3,8,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,2,2,2,NA,NA,NA,1,2,2,2,1,2,2,2,2,1,1,1,3,3,1,3,2,2,2,1,1,1,1,NA,3,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,4,4,4,4,4,2,2,34,6,1,2,NA,NA,NA,6,NA,2,1,NA,2,2,NA,1,4,NA,NA,63068,1,0.319273696219295
100443,1,61115,1,"S",4,6,1,1,1,1,1,1,2,1,2,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,2,1,1,1,NA,NA,NA,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,8,2,1,2,NA,1,5,2,1,3,1,1,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,1,1,1,1,4,4,4,2,2,2,2,55,1,2,2,NA,NA,NA,8,NA,2,2,NA,5,2,NA,1,8,NA,NA,90265,2,0.63854739243859
100444,1,61115,1,"U",4,6,2,1,2,3,1,1,2,1,2,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,2,1,2,2,1,1,1,2,2,2,1,2,2,2,3,8,3,8,3,1,2,NA,1,1,2,5,3,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,9,1,2,2,2,2,1,2,1,2,4,4,4,4,4,1,3,61,1,2,2,NA,NA,NA,6,NA,2,2,NA,3,2,NA,1,8,NA,NA,92801,1.51612903225806,0.484060120074415
100463,1,62315,1,"S",4,6,2,2,1,2,1,1,2,1,2,NA,2,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,2,2,2,1,2,2,1,1,2,2,2,2,1,1,8,1,8,3,8,8,1,1,2,2,1,1,NA,3,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,1,3,2,2,2,2,1,2,2,2,2,2,1,2,1,1,4,4,4,3,3,2,2,51,3,1,2,NA,NA,NA,5,NA,1,4,8,9,2,NA,1,2,NA,NA,92688,2.7741935483871,0.885727028221271
100468,1,61215,1,"R",3,37,1,1,1,2,1,2,3,1,2,NA,3,3,3,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,2,2,2,1,NA,NA,NA,1,2,1,1,2,2,2,2,2,1,2,2,1,8,8,8,2,1,2,NA,5,8,1,NA,3,1,1,3,1,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,1,2,4,4,4,4,4,2,2,67,3,2,2,NA,NA,NA,6,NA,1,3,2,3,2,NA,1,1,NA,NA,28387,1.12903225806452,0.360470302183075
100472,1,61915,1,"S",3,51,1,2,1,1,1,1,2,1,2,NA,3,3,3,3,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,1,1,NA,1,2,2,2,NA,NA,NA,2,NA,1,1,1,1,1,2,1,2,1,2,1,1,2,8,2,1,2,2,2,3,2,4,3,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,1,2,1,4,4,4,4,4,1,2,36,1,2,1,0,2,0,5,NA,2,1,NA,4,2,NA,1,7,NA,NA,22407,4.87096774193548,1.5551718751327
100490,1,61215,1,"R",1,23,1,2,2,4,1,2,5,2,NA,NA,2,2,2,1,2,1,2,2,2,2,1,1,NA,1,1,2,1,2,2,1,1,2,2,2,NA,2,2,2,2,NA,NA,NA,2,NA,2,2,2,2,2,2,2,1,2,2,2,8,2,8,2,2,1,NA,1,2,1,NA,3,3,3,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,4,2,4,4,2,3,2,60,1,2,2,NA,NA,NA,5,NA,2,3,9,2,2,NA,1,3,NA,NA,4426,2.83870967741936,0.906325331203161
100520,1,61215,1,"U",2,17,2,1,2,2,1,1,1,1,2,NA,1,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,1,2,2,2,2,2,2,2,2,8,8,2,9,2,8,8,8,8,8,8,8,2,NA,1,1,2,1,3,1,1,2,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,3,3,4,1,4,3,2,56,1,2,2,NA,NA,NA,8,NA,2,2,NA,3,2,NA,1,9,NA,NA,60626,1.64516129032258,0.525256726038195
100530,1,61215,1,"S",3,51,1,1,1,2,2,2,NA,NA,NA,NA,3,3,3,3,2,1,2,2,2,2,1,1,NA,2,8,2,8,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,2,2,2,2,1,8,2,1,2,9,9,9,9,1,9,8,8,NA,5,3,2,5,3,5,9,9,5,5,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,4,4,4,4,1,1,73,5,1,2,NA,NA,NA,4,NA,2,1,NA,3,2,NA,1,99,NA,NA,24153,1.45161290322581,0.463461817092525
100533,1,62315,1,"S",1,36,2,2,1,2,1,1,3,1,2,NA,3,3,3,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1,2,NA,NA,NA,2,2,2,2,2,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,1,1,NA,1,5,2,1,3,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,1,2,2,4,4,4,3,1,3,44,1,2,1,0,1,1,8,NA,2,9,1,3,2,NA,9,9,NA,NA,12065,3.45161290322581,1.10200920953112
100535,1,61915,1,"S",3,51,2,1,2,2,1,1,2,1,2,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,1,1,2,2,1,2,1,1,2,2,2,2,1,2,2,1,1,3,3,1,1,2,1,4,2,3,3,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,1,3,1,1,2,2,1,1,2,1,2,2,2,1,1,2,4,4,4,4,4,2,1,62,1,2,2,NA,NA,NA,8,NA,1,3,2,5,2,NA,1,9,NA,NA,20155,1.48387096774194,0.47376096858347
100537,1,62015,1,"U",2,17,1,1,2,2,1,1,1,1,2,NA,2,2,8,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,1,1,NA,NA,NA,2,2,1,1,2,1,8,2,2,1,1,2,1,2,3,8,3,1,8,2,1,2,2,2,3,1,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,1,2,2,2,1,2,2,1,1,2,1,2,2,1,1,2,3,4,4,4,2,2,3,59,1,2,2,NA,NA,NA,6,NA,2,1,NA,2,2,NA,1,9,NA,NA,60124,1,0.319273696219295
100545,1,62015,1,"R",2,39,1,2,1,2,1,1,2,1,2,NA,1,1,8,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,2,1,2,1,NA,NA,NA,2,2,1,2,8,8,8,8,8,8,2,8,1,8,8,8,8,8,1,NA,1,3,2,1,3,1,1,1,8,1,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,1,2,4,4,4,4,4,1,4,72,5,1,2,NA,NA,NA,8,NA,2,4,8,2,2,NA,1,99,NA,NA,44432,1,0.319273696219295
100551,1,61215,1,"S",2,39,1,2,2,2,1,1,2,1,8,NA,1,1,1,1,1,1,1,NA,8,2,8,1,8,1,8,8,2,2,2,1,1,1,1,1,NA,1,1,2,1,NA,NA,NA,2,2,2,2,2,1,2,2,1,1,2,2,2,8,3,8,8,1,1,NA,2,5,2,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,1,2,1,2,3,3,4,4,2,2,3,46,1,2,2,NA,NA,NA,8,NA,2,3,8,3,1,1,1,7,NA,NA,44039,1.09677419354839,0.35017115069213
100576,1,61215,1,"R",2,39,2,2,2,2,2,2,NA,NA,NA,NA,8,3,3,3,3,2,NA,NA,2,2,2,2,NA,2,1,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,1,1,1,1,1,3,3,2,2,2,2,2,2,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,72,5,1,2,NA,NA,NA,3,NA,2,8,8,2,2,NA,1,2,2,NA,44820,4.35483870967742,1.39038545127758
100578,1,62715,1,"S",1,42,2,1,1,2,1,1,5,1,8,NA,3,1,2,3,2,1,1,NA,8,2,2,2,1,2,2,1,3,1,NA,NA,NA,NA,2,NA,1,2,NA,NA,NA,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,1,3,3,3,3,2,2,NA,1,3,1,NA,3,2,2,2,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,4,4,4,4,4,2,2,18,6,3,2,NA,NA,NA,3,NA,2,3,1,3,2,NA,1,98,NA,NA,16668,3.29032258064516,1.05051345207639
100579,1,61215,1,"R",3,21,1,1,2,2,1,2,1,1,2,NA,2,2,3,3,2,1,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,2,2,1,NA,NA,NA,2,NA,1,1,1,2,8,2,1,2,1,2,3,2,3,3,1,2,2,1,1,4,2,1,3,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,1,2,4,4,4,4,4,1,3,33,6,3,2,NA,NA,NA,8,NA,2,1,NA,2,2,NA,1,6,NA,NA,40701,1.80645161290323,0.57675248349292
100581,1,70515,1,"R",3,5,1,1,1,3,2,2,NA,NA,NA,NA,2,2,3,2,3,1,2,1,1,2,1,1,NA,1,1,8,6,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,2,2,NA,98,NA,NA,NA,3,9,9,9,8,9,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,66,1,2,2,NA,NA,NA,3,NA,1,3,8,2,2,NA,1,98,NA,NA,72802,2.03225806451613,0.648846543929535
100583,1,61215,1,"S",3,48,2,2,1,3,1,1,4,1,2,NA,3,3,1,1,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1,2,NA,NA,NA,2,2,2,2,NA,2,2,1,1,2,2,1,2,2,2,1,2,8,8,8,1,2,NA,4,NA,NA,NA,3,1,1,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,56,3,2,2,NA,NA,NA,3,NA,1,1,NA,3,2,NA,1,1,NA,NA,75654,2.67741935483871,0.854829573748435
100597,1,62015,2,"U",3,48,2,2,1,3,2,1,4,2,NA,NA,1,3,1,3,1,2,NA,NA,2,2,2,2,NA,2,8,2,NA,2,2,2,1,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,2,2,2,2,1,2,1,2,1,1,1,2,2,3,1,1,NA,4,NA,NA,NA,3,4,4,2,4,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,83,5,1,2,NA,NA,NA,3,NA,2,2,NA,2,1,3,1,1,2,NA,79903,4.12903225806452,1.31829139084096
100607,1,61215,1,"R",2,29,1,2,3,4,1,1,5,1,2,NA,3,3,3,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,9,2,1,2,8,1,8,8,8,8,1,1,NA,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,51,1,2,2,NA,NA,NA,5,NA,1,1,NA,1,2,NA,1,4,NA,NA,64402,2.12903225806452,0.679743998402371
100625,1,61915,1,"U",1,36,2,2,4,4,1,1,2,1,2,NA,1,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,8,1,2,1,1,1,2,2,2,2,2,5,1,2,1,2,1,2,2,1,2,1,1,1,1,1,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,3,4,4,4,1,2,1,22,6,5,2,NA,NA,NA,5,2,2,2,NA,5,1,1,2,2,NA,NA,10456,7.16129032258065,2.28641163098979
100629,1,61215,1,"U",3,1,2,1,1,2,1,1,1,1,2,NA,3,1,2,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1,2,NA,NA,NA,1,2,2,2,2,1,1,1,2,2,2,2,1,2,3,1,1,3,8,1,1,2,NA,1,4,2,2,3,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,1,2,1,2,3,4,4,4,4,2,3,53,1,2,2,NA,NA,NA,8,NA,2,2,NA,4,2,NA,2,9,NA,NA,36104,1.16129032258065,0.37076945367402
100630,1,62215,1,"S",2,18,2,2,1,1,1,1,1,1,2,NA,1,2,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,2,2,1,2,2,2,2,1,1,2,2,1,2,1,3,2,2,2,2,2,1,1,2,4,NA,NA,NA,2,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,18,6,4,2,NA,NA,NA,3,2,2,2,NA,4,2,NA,1,8,NA,NA,47620,3.93548387096774,1.25649648189529
100633,1,62115,1,"S",4,6,1,1,1,2,1,1,5,1,2,NA,1,2,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,2,1,1,1,NA,NA,NA,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,8,1,2,2,1,1,6,1,NA,1,1,1,1,3,2,1,1,2,1,1,1,1,1,2,8,5,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,3,1,1,1,1,3,25,6,2,2,NA,NA,NA,4,3,2,3,2,1,1,1,4,98,NA,NA,90002,4.58064516129032,1.46247951171419
100654,1,61215,1,"R",4,53,1,2,1,2,1,1,1,1,2,NA,3,1,8,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,2,1,1,1,NA,NA,NA,2,2,2,2,9,9,9,9,9,9,2,3,2,8,3,9,9,8,1,NA,1,5,2,1,3,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,1,1,4,4,4,2,4,1,4,57,1,2,2,NA,NA,NA,8,NA,2,9,9,9,2,NA,1,99,NA,NA,98362,1.67741935483871,0.53555587752914
100671,1,61915,1,"U",1,25,2,2,2,2,1,1,1,1,2,NA,3,3,3,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,1,NA,2,1,NA,NA,NA,2,2,2,2,2,1,1,2,2,8,2,2,1,1,1,3,8,2,8,2,8,8,1,1,5,2,2,2,1,1,1,1,8,1,1,2,2,1,1,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,4,4,4,4,4,2,3,61,3,1,2,NA,NA,NA,8,3,1,3,2,4,2,NA,1,6,NA,NA,2138,1.41935483870968,0.45316266560158
100674,1,61915,1,"S",1,33,2,1,2,3,1,1,3,1,2,NA,2,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,2,2,2,2,2,2,2,1,1,2,2,1,2,2,8,8,8,8,8,8,8,2,NA,5,3,1,NA,3,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,4,4,4,4,4,1,3,64,1,2,2,NA,NA,NA,4,NA,2,3,1,3,2,NA,1,7,NA,NA,3896,2.51612903225806,0.803333816293711
100690,1,61915,1,"S",1,42,1,2,3,4,1,1,2,1,2,NA,2,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,2,1,1,1,NA,NA,NA,2,2,1,1,1,1,2,2,1,2,2,2,3,3,3,3,3,1,2,NA,1,1,2,5,3,2,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,2,1,4,4,4,4,2,2,2,44,6,2,2,NA,NA,NA,6,NA,2,3,2,3,2,NA,1,5,NA,NA,15921,3.74193548387097,1.19470157294962
100696,1,62215,1,"R",2,18,2,2,2,3,1,1,5,2,NA,NA,3,8,3,3,8,1,1,NA,2,1,2,2,2,1,1,2,5,1,NA,NA,NA,NA,2,NA,1,2,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,8,2,3,1,2,2,1,4,2,5,3,2,1,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,2,2,4,4,3,4,4,2,2,44,2,2,1,0,0,1,3,NA,2,9,1,8,2,NA,1,6,NA,NA,47834,5.16129032258065,1.6478642385512
100710,1,61915,1,"S",1,36,2,2,1,2,1,1,3,1,1,1,3,3,3,3,3,1,1,NA,2,2,2,2,2,2,2,2,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,2,2,2,2,2,2,2,1,1,2,2,1,2,1,8,8,8,8,8,8,2,1,2,1,1,1,NA,3,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,1,1,1,4,4,4,1,3,3,3,64,6,1,2,NA,NA,NA,4,NA,2,1,NA,2,2,NA,1,2,NA,NA,14226,1.93548387096774,0.6179490894567
100724,1,61915,1,"S",3,47,2,2,1,1,1,1,2,1,2,NA,3,1,8,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,2,2,1,1,2,1,2,1,1,2,2,1,2,1,2,2,2,2,8,2,1,1,2,2,1,2,4,2,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,1,2,2,1,4,4,4,4,4,2,3,60,1,2,2,NA,NA,NA,7,6,1,3,8,3,2,NA,1,99,NA,NA,37849,1.54838709677419,0.49435927156536
100728,1,61915,1,"S",2,39,1,2,1,2,2,1,2,1,2,NA,3,1,3,1,1,1,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,2,2,1,1,NA,NA,NA,2,NA,2,1,2,2,1,2,2,1,1,8,8,8,2,8,8,1,2,1,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,32,6,1,1,1,1,0,4,NA,1,1,NA,3,9,NA,2,98,NA,NA,44203,1.93548387096774,0.6179490894567
100755,1,62015,1,"S",3,51,2,2,1,2,1,1,1,1,2,NA,3,3,3,3,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,2,2,2,2,NA,2,1,1,1,2,2,2,2,1,2,3,2,2,3,3,2,2,2,1,4,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,1,1,4,4,4,4,4,1,3,35,1,2,1,2,1,0,6,NA,2,1,NA,2,2,NA,1,8,NA,NA,22079,3.7741935483871,1.20500072444057
100776,1,61915,1,"U",3,13,2,2,2,2,1,1,2,1,2,NA,3,2,8,8,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,2,2,1,2,2,2,1,2,2,2,2,2,1,2,9,1,1,3,1,2,1,2,NA,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,1,1,1,2,4,4,4,4,4,2,2,49,1,2,1,0,1,0,8,NA,2,2,NA,3,2,NA,2,9,NA,NA,30327,1.7741935483871,0.566453332001975
100784,1,61915,1,"U",3,47,1,1,2,3,1,1,2,1,2,NA,2,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,2,NA,2,2,1,2,NA,NA,NA,2,2,2,2,1,1,2,2,2,2,2,3,1,2,3,2,2,1,1,NA,1,5,2,1,3,2,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,3,3,3,3,2,3,52,1,2,2,NA,NA,NA,8,NA,2,1,NA,3,2,NA,1,5,NA,NA,37918,2,0.63854739243859
100785,1,61915,1,"R",2,18,2,1,2,3,1,2,4,1,2,NA,2,1,1,1,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,2,2,2,1,NA,1,2,1,2,2,2,1,1,1,2,1,8,3,3,3,1,2,2,1,4,1,NA,3,2,3,2,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,4,4,4,4,3,2,3,59,3,1,2,NA,NA,NA,5,NA,2,3,8,3,2,NA,1,6,NA,NA,47042,1.2258064516129,0.39136775665591
